review_id,firm_id,year,culture_sentiment,text,rating_overall,rating_culture
560261,176022,2016.0,pro,"Great working environment and flexible working hours. Management is very approachable and understanding. Company values are: Accessibility, Simplicity, Independence, Growth I can confirm that diversity and respect are true core values of this bank. ”No age, no gender, no social status, nor nationality should be excluded from the benefits which are provided to all the depositors of the Savings Bank.“",5,5.0
807051,101336,2019.0,pro,"sion-driven focus on sustainability, diversity & inclusion, work-life balance; global company with intentional cross-country collaboration opportunities; best-in-class benefits, including profit sharing, stock purchase, paid family leave; innovative culture that encourages creativity and autonomy; leader in the energy transition!",5,5.0
6942030,16848,2018.0,pro,"I love the culture at Retrophin.  It is a great place to work!  It is a friendly, collaborative, and supportive group of people who are truly focused on our mission....to deliver life-changing therapies to people living with rare diseases.   There is high employee morale, great team work, and strong leadership.  It is a small company that is growing rapidly allowing employees to wear many hats in their role and effectively make a difference company wide.  The executive team is good with sh",5,5.0
5830148,9551,2021.0,pro,"ollaborate with and learn from - Leadership is personable and transparent - Livable and fair salary - Cash bonus and stock options - Unlimited vacation days - Plenty of career growth opportunities - Company is growing very fast, but keeping the same culture and values they had as a start up - Flexible - freedom to WFH or in-office at my leisure (though most of us have been fully remote during pandemic) - The office has ample workspace away from my desk - Fully stocked kitchen",5,5.0
1658077,15582,2022.0,con,"- Leadership is hit or miss (still a lot of old school “managers” around) - Still figuring out it’s culture, which is still in its infancy stages - Diversity and inclusion conversations are more of an item on a list that required a check mark, not very genuine conversations - Lack of strong people leaders, just a lot of work horses",4,0.0
6288916,12141,2020.0,pro,"Strong belief and values aligned to a growth mindset anchored in diversity and inclusion. Deep training and skilling opportunities abound. Strong promote from within culture supported by brilliant external talent. Values of integrity, respect and accountability. Leadership principles of create clarity, generate energy and deliver results. Expanding ones capabilities through role changes and geography changes is supported and encouraged.",5,5.0
6111466,18899,2020.0,pro,"The company has great values and is dedicated to serving their customers. They have a wonderful company culture that is supportive and encourages creativity, respect, and innovation. If you want to work with a wide variety of people and make a difference, then apply here!",5,5.0
3081109,183322,2020.0,con,"Executives are egomaniacal, fake, unqualified liars. They claim “transparency” yet are the biggest liars. Everyone will look at you with their fake sh1t grins yet don’t give a damn about you or anything you do. Every single employee is disposable as this company is disloyal. Morale and trust in leadership is ZERO. The ship is sinking and it’s time to get off and watch it burn.",1,1.0
3875177,224604,2019.0,con,"havior is frequent and tolerated by HR.  I have experienced it from many men in various capacities all the way up to the owner of the company. - Not easy to move up in the company unless you are a white man or an attractive white woman. - Very toxic culture stemming from the home office in NYC. Authoritarian leadership style, using intimidation and fear. - Very low company morale. - Frequent rounds of layoffs, recently 3 more rounds since the beginning of 2019.",1,1.0
5297116,3362,2016.0,pro,"Company is reinventing itself with the upcoming spin of the LW division with remaining organization becoming Conagra Brands.  High energy, vibrant culture, a clear focus on growth.  Omaha is a great complement to Chicago and is proud to be the home of 1200 employees.  Great senior leadership team that is aligned on the future and values employees.",5,5.0
2943751,126296,2022.0,con,I was part of Expedia’s APAC  Talent Acquisition team. It has a politically corrupt & toxic culture with too much of favouritism. Transparency and trust are taken for granted..Your success doesn’t depends upon your hard work. To be successful you need to be a “Yes Man” and get along with dirty politics of leadership team.,3,3.0
4858211,19591,2021.0,pro,"Sandvik is an excellent company with a great culture. It values its talents and drives diversity & inclusion as a goal. Working from here, you have many opportunities and possibilities as long as you are willing to discover more.",4,5.0
2484043,65615,2020.0,pro,"This company truly cares about people. The employees and the franchisees. I am very grateful that I get to work here with wonderful people and support our amazing franchisees. Pat Pacious is the best CEO I have ever had the honor to have, excellent leadership and communication. I have never worked somewhere that respected diversity and inclusion as much as Choice Hotels does.",5,5.0
6796694,19908,2021.0,pro,Five9 has an exceptional culture. The people are great to work with and supportive. I am impressed with leadership especially during this pandemic. They ensure that we are taking care of ourselves and also provide extra care with the occasional surprise mental health days off or just to recognize all the hard work everyone is doing. There are great programs for us all to get involved in that supports diversity and inclusion as well as fitness and well-being.,5,5.0
3810175,24344,2022.0,con,"(VCGT specific) toxic culture of senior leadership setting unrealistic expectations/timelines and middle management working their teams into the ground to try to reach those goals employees regularly expected to do the work of at least 3 people senior leadership micromanaging lab operations very low morale -- no sense of ownership over projects and no level-appropriate autonomy if below the director level, yet thrown under the bus when things go wrong. On multiple occasions, junior team me",1,1.0
2988598,145049,2022.0,con,"Corporate culture is disjointed. Lack of transparency regarding decisions that affect the business and workforce, lack of empathy from leadership leading to distrust and low morale. Something as simple as parking can't be managed effectively. The bar is that low.",3,2.0
5093756,12141,2016.0,con,"I have great respect for Satya and the culture shift he's initiated.  Unfortunately, mediocrity seems to have settled at the middle manager level, at least in some areas of the company.  Bad technology/strategy decisions made in the name of preserving fiefdoms and charter.  Political in-fighting for territory.  Leads stealing credit for minions work and blaming others for failures they should own responsibility for (usually behind their back).  Lack of leadership and zero integrity at the ",2,1.0
3391259,126136,2021.0,con,"Poorly managed, Heavily siloed, Hyper political No culture/ values to speak of No real diversity in executive team There are literally problems that have been ignored/ worked around for decades. Apathy for inefficiencies or change to drive real customer benefit. Meaningful progress or work nearly always looses out to politics.",1,1.0
6153787,178704,2018.0,con,"ar things and were clearly frustrated. The district lost multiple managers and this is a trend for due to poor leadership in the field and a company that does not give respectable benefits or value their hard working GM’s personal life and time. The culture in the district was catty and unsupportive or maybe insecure, hard to tell. Are your new to the company? Learn everything about a new company operating differently than other retailers and when you have questions or need support after trainin",1,2.0
6108107,17997,2019.0,con,"munication -stressful negative environment -no opportunity for growth -people make it to the top by delegating work to “low level” employees with no accountability up top -meetings will turn into disrespectful screaming matches -time warp in company culture when the execs do not bother even greeting employees. Hire some personable leadership -no boundaries or professionalism. -high turnover rate due to toxic work environment -no training, no training documentation.",1,
4254463,101023,2020.0,pro,"d members of management I interviewed with were positive and friendly, and all conveyed enthusiasm for Kone. They offered valuable knowledge and feedback regarding Kone's mission, as well as their own career experiences with the company. The company culture communicated exhibits collaboration, integrity, and an opportunity for limitless personal career growth.",5,5.0
4181417,141384,2021.0,pro,Exciting and challenging work/tasks. It never gets boring at Align. Company supports personal development via internal and external trainings. I think the communication of leadership is transparent. We have an open-door culture and leadership is approachable. Working with team members and other colleagues is a pleasure as we respect and support each other.,5,5.0
906083,279502,2021.0,con,Poor management from day 1 Business decisions forced on teams across contracting/ perm desks Very little transparency about business changes and what's going on Incidents of Racism go unchecked in the office Diversity & Inclusion is not a priority High-turnover rate across all levels Severe lack of diversity across the business Furlough/ Redundancies conducted poorly - still hiring new people throughout this time Allocation of L&D team to Bullhorn severely impacted the training and development of new starters Departure of L&D team also impacted this Development outsourced to team managers who are not qualified to train No Cohesion/ interaction between the different brands eventhough everyone sits in an open plan office Office morale is low,1,1.0
4448252,20748,2017.0,pro,"A pool of fresh and experience members working together, Collaboration at its best! Superlative work culture and work life balance, blended to get the best out of individuals. Very good working ambiance, Very supportive management who can be approached at ease and comfort. Management is focused on the need for its team members and on all possible grounds contributing to make the work place & culture better … Best of the Breed hiring trend, this place is only going to have more and more poo",5,5.0
7516714,19613,2019.0,con,"A very demoralising place to work, low morale all over the place.  Lack of transparency,  Values non existent, culture is very very bad.  No idea what the company's strategy is.  Good people leaving.",1,1.0
4519406,5539,2018.0,pro,"Extremely supportive Leadership. I am a Registered Dietitian (RD) and HCSG understands and appreciates the work of the RD's from the top and across the board. I always feel valued and even more importantly respected with in the organization. The salaries are competitive and our new clinical structure is like none that I have ever seen before in the health field. I am excited about the direction of our clinical program and structure and feel lucky to be part of HCSG,",5,5.0
7146979,164086,2018.0,con, lot to the company for years Too much pressure on managers to accept disrespect and lack of accountability under the reason of “ management with happiness” and self organized teams Use of terminologies that leads to misuse ofbthe company values and culture Lack of transparency to some promotions ( especially ladies),1,3.0
6265211,6742,2019.0,con,Certain parts of LFG have a very disappointing culture and inadequate leadership in a highly politicized and siloed environment. It's very difficult to get anything done due to layers of inefficient bureaucracy. Some departments lack diversity and inclusion despite LFG's outward image promoting such programs. Some senior leaders frequently make personal political views known and seemingly do not promote diversity of thought contrary to their own. It's a very stressful environment if you're,1,1.0
2114492,3650,2019.0,pro,"Valuable work despite being an intern Exceptional business culture, i. e. Inclusion, Diversity, Integrity. The open-door policy is incredible. They want you to ask questions and learn about the business and culture. Everyone is willing to answer your questions. Flexibility. You are not stuck in your position. Met many people who started in engineering and went on to HR, Sales, Etc..",5,5.0
7675273,211009,2021.0,con,Toxic work culture (everyday sexist remarks and stares in the cafeteria during lunch) that marginalizes women and LGBTQIA+ folks Absence of insight into real reasons behind high attrition of young (esp. women) employees Should organise regular workshops on gender sensitisation and not just pay lip service to diversity and inclusion,1,1.0
7688834,3170,2019.0,pro,Colgate has a great culture which is inclusive to diversity.  The company promotes teamwork and is a leader in continous improvement.  The company is very conscious about the environment and most important has strong ethical standards.  I work with the Latin America Division and I find it a great collaborative environment with employees who are very passionate in the contribution of the success of the organization.  There is leadership training for high-potential employees.,5,5.0
5476596,215395,2020.0,con,"In one word - upper management. Starting with the Swedes through upper management in the NA office, the culture is rotten. Lying, misogyny, back-stabbing, swearing outbursts and gender bias are an everyday occurrence. Talk in larger company meetings is of transparency and integrity - but no one has it. There is no trust.",1,1.0
6737406,9611,2021.0,con,"s in pay, promotion and respect. It’s an old good ol boy system from Texas with some HR lingo. They manipulate, emotionally and mentally abuse their staff, and will go through lengths to alienate those who don’t “drink the cool aid”. Extremely toxic culture to work with and pay among the lowest in the industry. They will try to squeeze as much work out of you for a sub par pay. If you value your mental well being, time with your family and fair business practices, stay away from this dismal corp",1,1.0
3734515,235818,2017.0,pro,"been in the same project for 3 years, there has been learning, practitsing, trust and bonding within the team. Zensar equally balances gender and age, skill and requirement, fun and work, talent and knowledge, opportunities and obstacles, values and culture. All in all, this was my first company and i really have not thought of switching. Thank You Zensar",4,5.0
3834269,3851,2018.0,pro,"Culture, meaningful work, collaboration, travel, being surrounded by people who travel (possessing world view), empowerment, innovation, celebration of success, challenge, deliberate focus on elevating the customer experience, more...",5,5.0
5557592,22970,2019.0,pro,Big strides are being made to focus on collaboration and innovation.  These changes will help the company stay competitive and results focused. The culture invites questions and offers great career opportunities.  All executives have open door policies and welcome feedback and open discussions.,5,5.0
7114498,5606,2019.0,con,"A company that has largely lost its with through years of mismanagement and poor leadership. My final year was spent in a toxic environment of distrust, constant threat of redundancy and everlasting manual filling out of cost spreadsheets for a clueless American management. I snapped a great opportunity to leave.",2,1.0
3269556,11376,2022.0,con,"Senior Leadership! They are out of touch with reality, are not aligned, and provide not direction or resources. There is no accountability amongst the toxic workplace structure. Everyone is continually asked to do more as the Leaders reap the rewards of growing stock prices. Frugality is not a business plan and hiding behind costs has crippled the employee experience. They say all the buzz words but that are empty statements. Time to act is long overdue. Stop blaming your employees and look into the mirror.",1,0.0
193033,62374,2020.0,con,"Although Iron Mountain speaks a LOT about supporting a diverse work environment and equitable opportunities for all employees regardless of race or gender they continue to act in a way that COMPLETELY undermines their espoused values. New appointment of Diversity & Inclusion team may change things over time but only time will tell. For now, as recently as July an EVP proudly announced his new, all white male leadership team. Further, their PAC continues to support politicians who vocally and actively support racist and misogynistic ideals",2,1.0
4679521,120334,2022.0,con,"High turnover - across all departments: HR, Sales, Ops, Delivery, Marketing, etc. Additionally there are lots  of cuts Lack of leadership - most of the hard working and team players have left the company over the past 6 months. Culture has gotten very toxic and cut throat. Lack of innovation - sierra is consistency late to releasing a product or service. Competition has leapfrogged Sierra over the past 5 years. Culture is stuck in old ways that historically worked and caused initial succes",2,2.0
1578889,6829,2021.0,pro,"So many ways to grow your career in stores, distribution centers, contact centers, corporate, all inside a company who values diversity. Associates are incredible and people at headquarters are generally nice. Fast-paced, days are always busy and you have plenty to impact. Executive leadership team is amazing!",5,5.0
5017261,122394,2018.0,pro,"Exceptional culture of inclusion, integrity, respect for the individual  and high professional standards.  Very smart people who have their head on straight and want to serve our clients. Senior leadership is exceptional and  highly supportive of the organization., accessible and down to earth.  The markets we serve are hot and Perficient has a great reputation within our client community.  Company is growing and lots of room for personal and career growth.",5,5.0
5898800,174637,2021.0,con,"Performative diversity, equity, and inclusion initiatives. Human trafficking department is anchored by dysfunctional and morally bankrupt culture not committed to combatting the issue but leveraging visibility of senior-level employees as status and legitimacy. If you call out the racist, toxic nature of the department then you’re terminated. No mid or senior-level BIPOC employees as well (for obvious reasons)",1,1.0
3360853,28719,2020.0,con,"Low morale. Toxic work environment created by middle management. Management threatens, bullies, belittles and blames employees instead of leading and motivating them. Management has no respect for the employees in spite of the best efforts of the CEO and C-Suite. Employee ratings are tied directly to the financial performance of the company rather than your own or your teams performance. If the company doesn't make it's numbers, it's your problem, not the executives.",1,1.0
6955623,64745,2020.0,pro,"This is truly a company that cares about its employee's well being and happiness. Not hierarchical, everyone in Senior Leadership loves getting to talk to employees in the field and in the factories. There is mutual respect for everyone's role from sales to marketing to factory floor operations. The brand and heritage are so vibrant and very much alive. In today's world we read many articles on whats good for people, the environment, gender equality in the workplace, diversity in the workplace and the great thing about Knoll is they also embrace these topics by talking about it out loud. Everyone from our CEO to an assistant embraces the values of Knoll. This is a company where you can truly create a bright future for yourself, you just have to work hard, and hard work is truly recognized.",5,5.0
552389,190455,2016.0,pro,"Great culture of respect, collegiality, compassion, and teamwork that begins at the top and promulgates throughout the organization. Guidewire is a highly ethical place to work. Management is truly held to a high level of honesty, integrity, and transparency. Sales comp plans are very competitive and achievable. Sales management is supportive, and if they see an opportunity to help, they take the initiative. They do not look at this as a negative towards their sales employees, but as an op",5,5.0
4532094,108648,2021.0,con,"Toxic work culture not aligned with the Softchoice Values that are shopped around. Sales rules supreme and Operations Senior Leadership does nothing to help that relationship along-basically, the Operations Department is just a door mat. Also, implementation of new ERP system almost a year ago has made our jobs more difficult and manual- didn't deliver on the automation promised. It's been an extremely tough year morale wise due to this.",2,1.0
5911588,6310,2021.0,pro,"ad BOTH a pension and 401K. For a publicly traded company, it was easy to get things done without tons of red tape and endless approvals. Trust in middle management was high and the senior leadership let them make decisions and I think it helped the culture on the ground. The Corporate HR department was good at constantly trying to improve the HR resources and tools we used to make the job easier and more efficient.",5,5.0
67864,186342,2021.0,con,Zero transparency on promotionsLots of politics and a** kissingSuperficial commitment to diversity and engagementMediocre senior leadership - lack of operational knowledge and blind trust on the operations teamsAtrocious front line managers that add no value except for being middle men for senior leaders - how did they get hired/promoted?Everyone is out for themselves - no team spiritUndergoing transformation and left tons of gaps for employees at the bottom to address themselves,1,1.0
1806556,10903,2021.0,con,"Insurance benefits are limited Bullying is accepted here as part of their culture as well as yelling at subordinates and pushing people around and blaming and framing others for their own mistakes. Check out thelayoff.com People have experienced PTSD, anxiety and depression from this job and I never believed it at first but now I fully appreciate the warnings and many postings about the abuse in this company. They preach innovation, compassion, integrity and relationship building but it is",1,1.0
5428155,2436,2020.0,con,Clicky culture Followers/behind in industry - always responding instead of innovating Constantly investing in acquiring new brands instead of investing in dedicated employees Awful communication from top down Constant changes within departments Frequent layoffs Zero trust from HR Unsupportive and disjointed leadership Lack of recognition No process for formal performance reviews Minimal compensation increases No annual bonus for anyone below manager level,3,2.0
1460084,7241,2018.0,pro,"My upper management is the best that I have ever worked for and highly supportive for career growth. CVS takes their core values to heart; innovation, collaboration, caring, integrity, and accountability. I am truly blessed to be a part of this company and cannot wait to see what my future holds.",5,5.0
2595366,2547,2021.0,con,"- Toxic working culture; too much idling lead to gossiping and inappropriate (racist and sexist) jokes - Lack of diversity in employee body (certain minority groups are disadvantaged publicly) - Supposed to be a western company, but many lack basic English and act like they see a god when they see westerners. - Lack of professionalism and poor work ethics - Last minute, panic, kiss-ass culture; not centralized. - Certain inappropriate leadership is ignored; not fixed - Lack of talent filte",3,2.0
2330411,8539,2019.0,pro,"Pay, pay, pay; Culture; Diversity and inclusion; great potential to grow personally and professionally; Jon security is a non issue, they very rarely lay off or terminate employees; huge emphasis on safety; The company invests a lot in its work force: any training you can imagine from leadership, to negotiating, etc. Most departments are very well resourced. Overtime is plentiful in busy departments.",4,5.0
1616135,63546,2020.0,con,"Poor systems and reporting. Toxic culture of bullying by leaders, despite the constant chatter of “values”. No understanding or care for staff wellbeing and work-life balance. In complete denial about the real business culture. Pervasive air of unjustified arrogance in a leadership vacuum. Pace of change slow under the weight of head office oversight. Super lean support functions, largely off shored and difficult to engage, locally are “yes” people, no real interest in supporting staff, do",1,1.0
2315457,33668,2021.0,con,thing different. Rinse and repeat for this kind of stressful work. The CEO has a Steve Jobs complex. No workplace flexibility. Getting to pick up your kid from school or going to a medical appointment does not count as being flexible. No hybrid work culture. Don't try to ask if you can work from home a few days a week. The inside of the office is boring. Don't expect anything impressive when you walk through the door. Company says it values diversity but there is no accountability or real action,3,2.0
6454423,206324,2019.0,con,no transparency no training plan salary is too low poor benefit poor quality on managerial level no trust micromanaging culture no respect to personal life poor work life balance no competent manager no possibility of grow in career,1,1.0
6614460,2526,2019.0,pro,"Colleagues are great and full of talent, colleagues care for each other, family spirit among colleagues, culture evolving towards more transparency, listening to employees through Office Vibe, willingness to improve on diversity and inclusion, great products, great results, lots of growth opportunities for products and services, leader in its market yet embrassing the new digital revolution with a Digital Accelerator, very innovative company.",5,5.0
439169,15319,2021.0,con,App aren't culture and values: not real inclusion.  Career opportunities based on sexist and arbitrary criteria. No consideration for family values neither respect for long time dedication to the company. Bulling from certain low/mid level managers,1,1.0
5068310,15267,2021.0,pro,"The Human Capital is the most important asset at IDEX , and it's evident in values, in the operative model, in the culture. This is a Company where Diversity, Equity and Inclusion, togheter with Employees Engagement, are goals as important as financial results and where Ethic and Trust are the guidelines for everyone's behaviour.",5,5.0
5187451,126554,2021.0,pro,Great culture embodied and demonstrated by the CEO. There is a focus on employees and their needs and great management training available if you take advantage of it and are trusted with management duties. I believe they really want to build a strong organization and train great leaders. There is a committed effort to diversity and inclusion that is strongly sponsored by the most senior leadership. I cannot comment on it's effectiveness for those of diverse backgrounds (I'm a white male). ,4,5.0
1892064,231081,2020.0,con,"gers have been promoted based upon longevity rather than abilities or leadership. Many have never worked anywhere else! Management surround themselves with agreeable people and scold & isolate those who do not Bullying, political, elitist management culture Old boys club There is no recruitment strategy from HR GfK is trying to launch a SaaS product to become a tech service provider yet they have not enriched their innovation team with any relevant experience. They simply started building what t",1,1.0
822340,27874,2020.0,pro,"Everbridge is an innovative company making a positive impact on society. The company culture values collaboration and innovation. Management acknowledges hard work. As the company is growing at a rapid pace, there are many opportunities for both professional development in your role as well as opportunities for advancement within the company working with many smart and talented team members. Strong leadership and senior management does a great job keeping team members informed.",5,5.0
5549808,232070,2018.0,pro,"Strong leadership from award-winning MD who encourages all to have a voice and excel. Ethos of accountability and trust means support for home working.  Professional working atmosphere with respect culture. Great co-workers, happy to support across departments. Regular social events and employee benefit scheme aimed at adding real value (from supermarket discounts to healthcare!).",4,5.0
6687370,17452,2018.0,pro,"y were practicing what the company is preaching. They were all very friendly and humble people. The colleagues were great too! And I love how the company values diversity! As a muslim , they created an area for me so I could still do my prayers. The culture is great and the people are very supportive. Flexible working was allowed. They also helped me to gather my data within the company! All in all I enjoyed working for Danone! I felt very appreciated!",5,5.0
3795022,17452,2022.0,con,istened to - Internal obsession with little care for external environment - Little to no interest or care for the corporate affairs function which is not respected by the wider business - Inept and inexperienced leadership in GS - Bullying and toxic culture - No recognition for good work - Constant global restructuring and budget slashing,2,1.0
846129,6034,2020.0,con,"Toxic culture of disrespect with a cutthroat mindset that pervades the organization. Imbalance of male to female leaders, and female leaders play into the same politics. Nothing about the published corporate values is lived in the day to day, it's all for show. Zero trust from the bottom to the top. Working at Interface is like being in an abusive relationship with a gas-lighting partner.",1,1.0
1004570,28930,2020.0,pro,"Friendly and high quality Associates, Management & Senior Leadership. Empowerment to make decisions without feeling micro-managed, great benefits. Accountability and integrity in the organization overall.",5,5.0
2027641,101101,2020.0,pro,"th values Exec / senior leadership engagement and passion for the brand Flexibility - The most flexible business I have worked in Autonomy - independence and freedom to make recommendations and decisions at all levels (I welcome these from my team!) Culture - Fantastic! People - Collaborative, development opportunities, encourage innovation, invested in colleague learning and development, employee climate surveys that have key actions Having worked in retail all my career and for some very reput",5,5.0
4045133,3144,2021.0,pro,"Hands down, one of the best companies to work with. It's a culture of kind people who believe in people as much as performance and growth. The company values drive most high performers and people are encouraged to explore new paths, Diversity, Inclusion and Belonging is at the top of the agenda. Additionally the social initiatives are as numerous as they are admirable and everyone is encouraged to make a difference, every day. In the Covid-19 pandemic, the way the organization responded as",4,5.0
6943456,33724,2020.0,pro,"Collaboration, welcoming colleagues. Strong leadership who are very supportive of staff empowerment. I feel blessed to have found a home here. Staff are highly engaged and motivated. Fun activities to participate in also.",5,5.0
6416850,199356,2019.0,con,"Not sure where to start. It is hard to believe how management treats their workers. People are human beings with values and ethics. The problem is, that people are treated without respect of identity, creativity, professionalism and innovation. Management does not listen to top talents, rather judges their ability to innovate and improve processes. What is worse, such talents will be penalized for driving success and innovation and seen as the black sheep, ultimately leading for them to leave. I have never seen something like this in any other company. It feels frustrating, and I can't understand what the reason is, but it feels as if the pressure is to high to cope with, and as a result leadership is not seeing what could potentially solve the problem. There is also a problem with compensation and top talents rarely get what they initially thought due to constant changes to comp plans even after a quarter closed.",1,1.0
7770438,162254,2022.0,con,Worst diversity and inclusion I've ever seen. Take a look at the demographic of leadership. All white everywhere. Need to be in the 'club' to move up in this company. H&R and management don't actually care about you at all. Will work you like a dog and reward you with pennies and act as if they're doing you a favor. No one in management actually cares about you - in ALL levels of management.,1,1.0
5254994,179671,2022.0,con,"Out of touch senior leaders who are clueless yet seek to micromanage everything. The lack of trust and transparency is toxic. Antiquated processes, company practices and attitudes create a stifling culture that does not engender employee loyalty. Candidates should ask why attrition is so high at such a small company and why senior management has only just recently brought in an army of consultants (to 'right the ship'?)--an expensive proposition that signals just how greatly senior managem",1,1.0
6297050,133366,2020.0,pro,"-The patient first philosphy is the heart and soul of the company -Managers work hard to ensure their teams are successful -Everyone I've encountered has gone out of their way to help others -Edwards walk the talk when it comes to promoting diversity and inclusion. I've never felt more welcomed to be myself at this company. -Leadership respects opinions and different points of view, regardless of title -Great benefits including onsite gym, café, adoption support, housing support, education reimbursement, etc.",5,5.0
6651203,16383,2019.0,con,"Everything besides what is stated above. Extremely bureaucratic. No trust. The French Leadership do not acknowledge your existence besides our President who is fair. No understanding of the US workplace nor care. Too process oriented. The culture is beyond toxic.... when the former Westfield staff state they miss Westfield, there’s a problem and it’s called Unibail-Rodamco-Westfield. If u want to be overworked,  unappreciated, feel like big brother is watching you and like to be demotivate",1,1.0
1277316,61591,2021.0,con,Culture impact from transformation bringing in new blood (a good thing) which is reflecting the lack of diversity of thought and slow adoption of 'think big' or 'innovation'' in the existing org. Very threatened individuals closing down true collaboration and impacting the speed of execution. Lots of heritage vs new revenue stream challenges.,4,3.0
2232276,179834,2020.0,con,"It is a very toxic environment. There is no collaboration, no transparency whatsoever. Lots of bullying, blaming, calling names, fighting for credits. Backstabbing is the prevailing culture here. A small number of people contribute most of the work, but are surrounded by lots of incompetent people taking away the credits. Upper management is very arrogant. Mid level managers either are too afraid to push back or are simply ignored. Employee feedback is never taken seriously. HR definitely ",1,0.0
7191110,9248,2020.0,con,"Untrustworthy, over promoted, clueless management (can’t call it leadership) Not receptive to feedback from field Blame people for failed company strategy Lack of integrity and genuine concern for team members Don’t recognize energy, effort, or results Performance review process is broken, wrote own reviews and nothing was changed, the form itself didn’t make any sense or provide structure to get better No feedback or support to grow leadership skills Treat store management horribly Toxic environment created by select leaders No transparency with where you sit Literal constructive discharge occurred with multiple field leaders Do your self a favor and do not work here, please. Keep looking, there are better companies out there that treat their teams with respect and dignity, this company is not it.",1,1.0
5350902,27393,2020.0,con,"Culture of hierarchy has invaded and transparency has disappeared. Several leadership programs that teach the right things yet behind the scenes they are doing the opposite. I've seen several talented, loyal team members who live the values get snuffed out for management failure yet a ton of money is spent on coaching leaders who don't know how to manage people.",3,2.0
4379508,170617,2018.0,pro,"-Leadership empowers you to work on things that you are truly interested in. -Peers/ teammates are supportive and stand behind the companies mission and values. -No top/bottom culture, everyone is treated equal. -Flexible schedule and good work/life balance as long as you get your work done. -Free food/ gym/ etc.",5,5.0
4127553,136725,2020.0,pro,• Strong culture of collaboration and accountability. • Executive Leadership that cares deeply about employees and customers. • Mission-driven company focused on delivering the best in patient care. • Data-driven strategies are the expectation. • Excellent compensation and benefits • “Psychologically safe” work place – be who you need to be • Growing culture of inclusion and diversity,5,5.0
6215056,160373,2021.0,pro,"Good culture, respect the people with different backgrounds. Senior leadership did a great job growing the diversity. People are with very good educational backgrounds, can support each other, and feel free to talk.",4,5.0
7454497,17120,2022.0,con,- Profuse non-adherence to company values - Confused program structures - Hierarchical and resistant to Agile methodology - The unfortunate entrenchment of many of the negative aspects of Indian corporate culture (cliques and backbiting) that undermine trust and transparency and hamper the delivery of business value,1,0.0
565909,101101,2020.0,pro,"th values Exec / senior leadership engagement and passion for the brand Flexibility - The most flexible business I have worked in Autonomy - independence and freedom to make recommendations and decisions at all levels (I welcome these from my team!) Culture - Fantastic! People - Collaborative, development opportunities, encourage innovation, invested in colleague learning and development, employee climate surveys that have key actions Having worked in retail all my career and for some very reput",5,5.0
2481503,3639,2020.0,con,"While the desire is there, the CEO and his leadership appear incapable of achieving stated goals.  Misguided acquisitions and neglect of the company’s greatest resource - it’s employees - do not bode well.  Toxic culture and constant reduction of benefits. No sense of security or stability. HR is a mess.",1,0.0
2017645,27760,2020.0,pro,New CEO with proven transformation experience Strongly supportive of diversity and inclusion Wonderful culture supportive of families and teams In the midst of digital transformation Strong mission to help everyone in their fitness journey,5,5.0
4849666,5568,2021.0,con,"- Toxic culture driven by leadership and management - Lack of respect, appreciation and recognition for hard work unless you are a “favorite” - Tiny /or no marketing budget for some brands & categories mean it’s difficult to deliver results - Normalised long working hours 12+ days - Constant turnover, strain on existing team to keep training new comers and also resulting in many knowledge gaps - If you’re in Marketing be prepared to do a lot of other functions jobs - Growth and personal de",3,1.0
7188694,16116,2019.0,pro,"Very positive work environment,  great incentives, executive board provides amazing leadership.  A wonderful culture,  you are encouraged to give back by volunteering .  Everyone in management  values family time for the employees and that is a big pro.  I could write a book on why you should join the CyrusOne team, but you won't really know the value of working for a great company until you start on your first day at CyrusOne.",5,5.0
571318,17525,2018.0,con,The culture is very toxic.  Plenty of backstabbing within the workforce.  People are promoted based on friendships only.  Senior leadership team is incompetent. Effort and personal contributions are not respected.  Knowledge is not appreciated.  There are basically 2 ways to survive: a) you are either a very skilled politician who can master all tricks and power games; b) you are a lazy and laid-back employee (as soon as you don't have a high expectation level and do not put much effort in,1,1.0
4696701,33275,2021.0,con,"-company needs to improve diversity and inclusion practices. it's almost non-existent. -middle management doesn't know what they're doing and treat employees poorly -toxic work culture -high turnover, firing happens all the time and there is no reason why they let people go -ceo and leadership are not doing a good job to help the company to grow long term",1,1.0
1105601,8151,2022.0,con,"Very Poor Middle Management , the culture and morale  has dramatically continued to decrease over the past 4 years. Bad  behaviors  are ignored by corporate and those individuals seem to get promoted.  We’ve lost a lot of high performance employees due to this. The core values, vision statements, key drivers, D&I  that are supposed to be the representation of ONEOK are not practiced by supervisor, manager  level leadership - especially in field offices. Very disappointing.",1,0.0
233608,30736,2016.0,pro,"Our culture is incredible - transparency, focus on customer success, teamwork and collaboration.  These descriptors define how we work individually, within our team's, and across teams.  We have a very big yet motivating mission and vision.  We do not view Okta as a place we work but rather as a place where we passionately collaborate together to continue to grow OUR company as we strive to attain our vision.  We thrive on customer success across every function of the company and our custo",5,5.0
